created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,,,,,,,,,,,,,,,
Sat Aug 05 13:02:44 +0000 2023,1.68781E+18,@narkosun Ini Capres ku https://t.co/laZ6zJsbla,0,0,0,10,in,1.61862E+18,1.68768E+18,AdeSudr90969850,https://twitter.com/AdeSudr90969850/status/1687811376025305089,,,,,,,,,,,,,,,
Sat Aug 05 13:00:13 +0000 2023,1.68781E+18,@susipudjiastuti @OzanBung3 @aniesbaswedan bu... dijadikan capres dgn syarat yg penting jangan keluarin uang untuk kampanye,0,0,0,1,in,1.1057E+18,1.68767E+18,2019pilihnomer3,https://twitter.com/2019pilihnomer3/status/1687810739673927680,,,,,,,,,,,,,,,
Sat Aug 05 12:57:52 +0000 2023,1.68781E+18,@NsttRoby @Uki23 Rembuk Rakyat konstituen PSI diumumkan @grace_nat  3 Okt 2022 Capres PSI yg mencalonkan @ganjarpranowo  lewat https://t.co/8S9WuP8abP  mandat konstituen PSI bukan mandat elit PSI. Belum jadi apa2 sdh mau berhianat pada konstituennya?,0,1,0,0,in,874769738,1.68777E+18,topimiring72,https://twitter.com/topimiring72/status/1687810152198725632,,,,,,,,,,,,,,,
Sat Aug 05 12:55:32 +0000 2023,1.68781E+18,Mendarat di Padang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:55:05 +0000 2023,1.68781E+18,Ganjar Pranowo nyatakan diri siap maju sebgai capres 2024! #sahabatganjar #relawanganjar #capres2024 #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarCapres https://t.co/Al9LNitVnM,0,0,0,0,in,1.56636E+18,1.68781E+18,infoKMz,https://twitter.com/infoKMz/status/1687809450768224256,,,,,,,,,,,,,,,
Sat Aug 05 12:55:04 +0000 2023,1.68781E+18,Prabowo suram capres abadi #CapresAbadi #PrabowoGagal #PrabowoPelanggarHAMBerat #PelanggarHAMBerat #PrabowoNyapresAbadi https://t.co/NBudQZMztw,0,0,0,0,in,1.56925E+18,1.68781E+18,Febriyaniezz,https://twitter.com/Febriyaniezz/status/1687809445164613633,,,,,,,,,,,,,,,
Sat Aug 05 12:54:26 +0000 2023,1.68781E+18,@yusuf_dumdum Tamat kali ini si gerung,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:53:30 +0000 2023,1.68781E+18,@ChoirulAnwar999 @Dennysiregar7 Kalau capres harus ketua umum partai,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:53:27 +0000 2023,1.68781E+18,Bagaimana nantinya langkah  cerdas Capres dalam mengatasi  KKN,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:52:54 +0000 2023,1.68781E+18,@Paltiwest Capres kok kerjaannya ngekor bocil mulu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:52:42 +0000 2023,1.68781E+18,Hingar bingar copras capres....kalian masih juga ikutin sistem kafir. ngaku muslim tapi sistem islam yg diajarkan Rasulullah SAWW diabaikan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:51:33 +0000 2023,1.68781E+18,Soal Gugatan Batas Usia Capres-Cawapres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:51:22 +0000 2023,1.68781E+18,@lysavana1 Justru seharusnya DPR lbh merumuskan batas usia maksimal misal 60 tahun selebihnya tdk boleh nyapres. Contoh seperti capres dari Partai Burung Elang usia sdh 60 tahun lbh masih mau maju hahahahaha jalan aja sdh sempoyongan.,0,1,0,0,in,1.57625E+18,1.687E+18,PribadiBales,https://twitter.com/PribadiBales/status/1687808513601654784,,,,,,,,,,,,,,,
Sat Aug 05 12:50:58 +0000 2023,1.68781E+18,@MandiriBerkah99 @Dennysiregar7 @PDI_Perjuangan @psi_id @ganjarpranowo Ga mungkinlah,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:49:16 +0000 2023,1.68781E+18,@1234cacarisya debat capres ajh,0,0,0,0,in,1.16725E+18,1.68779E+18,alyckaaaa,https://twitter.com/alyckaaaa/status/1687807986545332224,,,,,,,,,,,,,,,
Sat Aug 05 12:48:42 +0000 2023,1.68781E+18,Presiden Joko Widodo (Jokowi) buka suara soal isu gugatan batas minimal usia capres-cawapres yang dikaitkan dengan putranya yang juga Wali Kota Solo Gibran Rakabuming Raka.  Jokowi meminta agar semua pihak tidak menduga-duga.(ld) #jokowi #GibranRakabuming https://t.co/niKPgAreQq,0,0,0,3,in,124171593,1.68781E+18,tribunnews,https://twitter.com/tribunnews/status/1687807841669951488,,,,,,,,,,,,,,,
Sat Aug 05 12:47:52 +0000 2023,1.68781E+18,@Uki23 Hasil rembuk rakyat oleh PSI dengan keputusan mendukung Ganjar sedikit banyak menarik simpati masyarakat untuk mendukung PSI. Tp saat iji krn dinamika dengan mendukung capres lain berarti harus siap kehilangan suara.,0,2,0,3,in,538336818,1.68777E+18,harya_bima,https://twitter.com/harya_bima/status/1687807632755826688,,,,,,,,,,,,,,,
Sat Aug 05 12:47:38 +0000 2023,1.68781E+18,Buruh: Capres Anies Dapat “Pepesan Kosong” Dukungan Buruh dengan Cara Obok-Obok Sudirman Said https://t.co/v35XlyglCt https://t.co/jEPwlMupPm,0,0,0,0,in,9.34787E+17,1.68781E+18,radarkotanews,https://twitter.com/radarkotanews/status/1687807574467563521,,,,,,,,,,,,,,,
Sat Aug 05 12:47:21 +0000 2023,1.68781E+18,@Dennysiregar7 @GunRomli Emang dah ada statement keluar dari PSI ? kan ngga ada. Lagian PSI belum mencalonkan si itu jadi CaPres. Selowww.,0,0,0,0,in,43106549,1.68774E+18,mnemonictanz,https://twitter.com/mnemonictanz/status/1687807502040309760,,,,,,,,,,,,,,,
Sat Aug 05 12:46:28 +0000 2023,1.68781E+18,Bakal capres usungan Koalisi Perubahan untuk Persatuan Anies Baswedan menyoroti harga pangan yang belakangan melonjak.   Anies mengakui jika harga-harga sembako sangat mahal. (ld)  #AniesBaswedan #Pilpres2024 https://t.co/SQzenaIXuH,0,0,1,6,in,124171593,1.68781E+18,tribunnews,https://twitter.com/tribunnews/status/1687807282095312896,,,,,,,,,,,,,,,
Sat Aug 05 12:43:06 +0000 2023,1.68781E+18,Kata Gus Dur,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:42:38 +0000 2023,1.68781E+18,@GunRomli PSI kan belum ada omongan mau dukung 100% dan mendukung jadi capres. Logikanya aja kalau ada orang bertamu masa kita bilang gua ngga suka elo. Pulang sana !! Biar gak suka juga mesti kalem.,0,0,0,0,in,43106549,1.68691E+18,mnemonictanz,https://twitter.com/mnemonictanz/status/1687806316163858432,,,,,,,,,,,,,,,
Sat Aug 05 12:40:59 +0000 2023,1.68781E+18,Kemarin DEKLARASI dukung GANJAR Capres,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:40:20 +0000 2023,1.68781E+18,"@Uki23 @NsttRoby ingat rembuk rakyat"" dlm menentukan capres jangan sampai menghianati mas bro 🙏""",0,2,0,0,in,874769738,1.68777E+18,topimiring72,https://twitter.com/topimiring72/status/1687805738528432128,,,,,,,,,,,,,,,
Sat Aug 05 12:39:57 +0000 2023,1.68781E+18,@Tertidul1 @psi_id Nah ini comen terbodoh..klo km ngambil ank orang mau km deklar kn untuk capres. Km permisi gk Sama ortu nya???? Etika dab aturan hrs di pkai..gk nylonong seenak nya..gk ikut membesarkn main comot aja..faham gk loe,0,0,0,0,in,1.60671E+18,1.68777E+18,AstutikBertha,https://twitter.com/AstutikBertha/status/1687805641543532544,,,,,,,,,,,,,,,
Sat Aug 05 12:39:20 +0000 2023,1.68781E+18,@Dennysiregar7 Sudah fokus saja ke Ganjar ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:39:06 +0000 2023,1.68781E+18,@imansyukri Tapi yang diinginkan partai Gerindra dari PKB mendukung Prabowo sebagai capres bukan memilih cak Imin sebagai cawapres!,0,0,0,0,in,1.6837E+18,1.68773E+18,Ilhamibra84,https://twitter.com/Ilhamibra84/status/1687805425813696512,,,,,,,,,,,,,,,
Sat Aug 05 12:36:50 +0000 2023,1.6878E+18,Anies-AHY Pasangan Capres-cawapres Harapan Masyarakat,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:34:09 +0000 2023,1.6878E+18,Kalau Mahkamah Konstitusi setuju usia cawapres dan capres minimal 35 tahun,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:33:44 +0000 2023,1.6878E+18,@putrisakera Kalau utk capres skip dulu ah… selama msh ada yg asli pribumi gw pilih yg pribumi aja💪💪,0,0,0,0,in,1.14101E+18,1.68748E+18,danyharto,https://twitter.com/danyharto/status/1687804078154555392,,,,,,,,,,,,,,,
Sat Aug 05 12:32:10 +0000 2023,1.6878E+18,Nasib anies dadi capres ora payu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:30:32 +0000 2023,1.6878E+18,@StefanAntonio__ Masih aja lu gorengan basi dimakan,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:30:27 +0000 2023,1.6878E+18,#MisteriPemiluCurang2019  Capres Anies Rasyid Baswedan? tnp kampanye? insyaa Allah menang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:28:34 +0000 2023,1.6878E+18,@psi_id Ojo kesusu?  Maksudnya kalian kesusu saat tetapkan @ganjarpranowo sebagai capres sebelum PDIP menetapkannya? Jadi #rembukrakyat yg kalian lakukan dulu apa artinya? Cc @Uki23,0,0,0,0,in,3244905644,1.68777E+18,Mi73Hel,https://twitter.com/Mi73Hel/status/1687802777609867264,,,,,,,,,,,,,,,
Sat Aug 05 12:26:40 +0000 2023,1.6878E+18,JK TOTAL DUKUNG AH  #airlanggahartarto #golkarindonesia #jusufkalla #fyp #pemilu2024 #capres #RockyGerung https://t.co/cYRk7xYm8k,0,0,0,2,in,1.53927E+18,1.6878E+18,MilenialSamaAH,https://twitter.com/MilenialSamaAH/status/1687802298393866240,,,,,,,,,,,,,,,
Sat Aug 05 12:25:09 +0000 2023,1.6878E+18,@CNNIndonesia Putus sewaktu Mega jadi Presiden,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:24:57 +0000 2023,1.6878E+18,Solusi... solusinya apa 🤣 ini para capres cmn mention problem indonesia doang gw jg bisa 🤣,0,0,0,0,in,1.04269E+18,1.6878E+18,c4cao,https://twitter.com/c4cao/status/1687801868339265536,,,,,,,,,,,,,,,
Sat Aug 05 12:23:53 +0000 2023,1.6878E+18,Dari pada Capres Nya masih bingung... Yang ini sudah cocok 2024 untuk Indonesia.   Di mana ada PKB,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:23:18 +0000 2023,1.6878E+18,Nasib anies dadi capres ora payu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:23:17 +0000 2023,1.6878E+18,musim capres nih saatnya berisik di X,0,0,0,0,in,2393908590,1.6878E+18,Ricki_Ktweet,https://twitter.com/Ricki_Ktweet/status/1687801447541542913,,,,,,,,,,,,,,,
Sat Aug 05 12:22:59 +0000 2023,1.6878E+18,@KompasTV Kenapa mesti hati-hati pilih capres 24🙂setiap capres sudah ada visi misi nya🤔itulah yg di pilih tak perlu hati hati nya,0,0,0,0,in,483473604,1.6874E+18,jmelive,https://twitter.com/jmelive/status/1687801369816899584,,,,,,,,,,,,,,,
Sat Aug 05 12:22:54 +0000 2023,1.6878E+18,@Anak__Ogi @aniesbaswedan Capres mangkrak.,0,0,0,0,in,1.54689E+18,1.68707E+18,herypur52666083,https://twitter.com/herypur52666083/status/1687801351089311744,,,,,,,,,,,,,,,
Sat Aug 05 12:22:40 +0000 2023,1.6878E+18,@Dennysiregar7 Karena di PDIP semua kader punya kesempatan/peluang yg sama utk karir politik. Dari utk jd legislatif,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:22:21 +0000 2023,1.6878E+18,dari kandidat capres yg ada tingkat keterpilihan akan sangat tergantung dari pemilihan cawapresnya. nama Erick Thohir selalu menjadi pusat perhatian karena prestasi yg baik dan slalu dipercaya pak Jokowi. #GanjarErickDuetTerbaik @erickthohir https://t.co/hqzTkPUFXp,0,1,5,5,in,1.45714E+18,1.6878E+18,AgusValentinos4,https://twitter.com/AgusValentinos4/status/1687801211746201600,,,,,,,,,,,,,,,
Sat Aug 05 12:21:20 +0000 2023,1.6878E+18,@Dennysiregar7 @GunRomli Kwkwkkw..mrk beranten sendiri..pdhal kedua capres itu dukungan rezim,0,0,0,0,in,9.799E+17,1.68774E+18,alin_raihani,https://twitter.com/alin_raihani/status/1687800957491650560,,,,,,,,,,,,,,,
Sat Aug 05 12:21:11 +0000 2023,1.6878E+18,Nasib anies dadi capres ora payu,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:19:38 +0000 2023,1.6878E+18,@ElTrompudo2022 Será llamado a Capres para algún cargo en el exterior .,0,0,0,0,es,1.45425E+18,1.68772E+18,DictadorAnti,https://twitter.com/DictadorAnti/status/1687800526627311617,,,,,,,,,,,,,,,
Sat Aug 05 12:18:54 +0000 2023,1.6878E+18,@tvOneNews Yup's,,,,,,,,,,, Pak anis udah yakin bisa maju nyapres kah,,,, Ntar nggak bisa maju capres karena koalisinya konsisten ber ubah2 kan malu saya,,,,, Hadeuh,,,,";0;0;0;0;in;1396311669500899329;1687327683674533888;YudhiHandoko15;https://twitter.com/YudhiHandoko15/status/1687800342535409664
Sat Aug 05 12:16:57 +0000 2023;1687799851386630144;@txtdrpemerintah Tiap capres dari PDIP prasaan penyambung bung karno semua deh wkwk"";0;0;0;1;in;1270174925412642816;1687796941294600193;TungkirT;https://twitter.com/TungkirT/status/1687799851386630144"
Sat Aug 05 12:15:25 +0000 2023,1.6878E+18,Menunggu siapa2kah mereka yg posisi Cawapres ? Dan siapa yg dpt membuat sang Capres unggul dan jadi Juara 1🇮🇩. Dibalik gedung menjulang ada sang mountain meninggi. Di balik awan ada awan. https://t.co/3SzXROIyIO,0,0,0,0,in,1.34855E+18,1.6878E+18,TampiNico,https://twitter.com/TampiNico/status/1687799465602863104,,,,,,,,,,,,,,,
Sat Aug 05 12:14:47 +0000 2023,1.6878E+18,Anies-AHY Pasangan Capres-cawapres Harapan Masyarakat,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:14:05 +0000 2023,1.6878E+18,@ruliemaulana Capres?,0,1,0,0,es,154494791,1.68777E+18,goldydharmawan,https://twitter.com/goldydharmawan/status/1687799131673346048,,,,,,,,,,,,,,,
Sat Aug 05 12:12:56 +0000 2023,1.6878E+18,postingan2 berita terkait capres udh mulai bikin males nih.. 🫣,0,0,0,1,in,33819798,1.6878E+18,kokow_handokow,https://twitter.com/kokow_handokow/status/1687798841779908609,,,,,,,,,,,,,,,
Sat Aug 05 12:12:44 +0000 2023,1.6878E+18,@susipudjiastuti Jadi sejarah di era reformasi,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:08:29 +0000 2023,1.6878E+18,@msaid_didu Kalau disetujui maka si tua bangka amien rais,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:07:29 +0000 2023,1.6878E+18,@serahtyas Pokonya gausa ikutan. Panasnya melebihi debat capres.,0,0,0,0,in,92478773,1.68779E+18,livngn,https://twitter.com/livngn/status/1687797471454625792,,,,,,,,,,,,,,,
Sat Aug 05 12:07:23 +0000 2023,1.6878E+18,Anies tak pantas jadi capres ! https://t.co/WLULWVgJCA,0,0,0,0,in,1.58618E+18,1.6878E+18,MamaMudamoe,https://twitter.com/MamaMudamoe/status/1687797443747065856,,,,,,,,,,,,,,,
Sat Aug 05 12:07:12 +0000 2023,1.6878E+18,@VIVAcoid Pindah sini aja,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:05:26 +0000 2023,1.6878E+18,Trus yg kayak² gini mau DIUBAH oleh capres pujaan Kadrun?,0,0,0,2,in,453931027,1.6878E+18,rizieqdivist,https://twitter.com/rizieqdivist/status/1687796953307029504,,,,,,,,,,,,,,,
Sat Aug 05 12:05:06 +0000 2023,1.6878E+18,@kangdede78 @aniesbaswedan Ok👍 Berarti bebas sekarang kalau bilang capres anis adalah capres bajingan ,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:04:34 +0000 2023,1.6878E+18,@Dennysiregar7 Idealnya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 12:02:52 +0000 2023,1.6878E+18,@Dennysiregar7 Semoga PDIP bisa menjadi partai modern...selalu melahirkan kader² internal untuk pimpin bangsa. Bukan partai milik pribadi ketum...sehingga hanya ketum yg jadi capres cawapres atau menteri....,0,2,3,10,in,8.8459E+17,1.68779E+18,torosingo,https://twitter.com/torosingo/status/1687796309393317888,,,,,,,,,,,,,,,
Sat Aug 05 12:02:32 +0000 2023,1.6878E+18,@KompasTV kali ini semua capres tukang ngibul dan lemah petugas partai ... tdk ada layak satu pun,0,0,0,0,in,202579164,1.6874E+18,junichirich,https://twitter.com/junichirich/status/1687796224660062210,,,,,,,,,,,,,,,
Sat Aug 05 12:01:34 +0000 2023,1.6878E+18,@ruhutsitompul Tet..tot.. capres youtuber yg diusung..(Ternyata) https://t.co/xqF91FcDsl,0,1,1,0,in,1.6413E+18,1.68759E+18,AdvBudi72Gar,https://twitter.com/AdvBudi72Gar/status/1687795983319814144,,,,,,,,,,,,,,,
Sat Aug 05 12:01:07 +0000 2023,1.6878E+18,Deputi Analisa Data dan Informasi Balitbang DPP Partai Demokrat Syahrial Nasution menuding,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:59:26 +0000 2023,1.6878E+18,@Dennysiregar7 Darpada si wowokkk.... Ketum tapi Capres abadi....peramal pulak 🤣,0,0,0,6,in,9.40105E+17,1.68779E+18,igiT_0403,https://twitter.com/igiT_0403/status/1687795446050385921,,,,,,,,,,,,,,,
Sat Aug 05 11:57:55 +0000 2023,1.6878E+18,@detikcom billie mau maju capres nih,0,1,0,0,in,205412559,1.68776E+18,Teukumi,https://twitter.com/Teukumi/status/1687795063349481472,,,,,,,,,,,,,,,
Sat Aug 05 11:55:55 +0000 2023,1.68779E+18,@bonnietriyana Yakin PSI akan dukung Prabowo utk capres bon? Mbak Puan juga pernah ketemu Puan? Artinya mbak Puan kayak ABG yah. Kok partai tua tp masih baper aja. 🥹,0,1,0,0,in,102045778,1.6877E+18,eremoeis,https://twitter.com/eremoeis/status/1687794560045580288,,,,,,,,,,,,,,,
Sat Aug 05 11:54:52 +0000 2023,1.68779E+18,@BosPurwa @prabowo @ganjarpranowo @aniesbaswedan Sampai saat ini...capres yg menguasai permasalahan cuman Ganjar,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:53:01 +0000 2023,1.68779E+18,@AirinDatangLagi @jokowi Klo PKB nnti tetiba keluar dr koalisi dg Gerindra,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:52:40 +0000 2023,1.68779E+18,@detikcom Ga kebayang kalo ada capres yg ky gini kecanduan bokep.. otak rusak negara ancur rakyat sengsara... Oh oh siapa dia....😆,0,0,0,0,in,1.45154E+18,1.68776E+18,nawawi_kadir,https://twitter.com/nawawi_kadir/status/1687793742517080064,,,,,,,,,,,,,,,
Sat Aug 05 11:52:27 +0000 2023,1.68779E+18,@psi_id Tujuan mendukung capres itu apa sih ? Capres mana yg paling bagus kinerjanya ? Jawabannya ada di Pak Ganjar Pranowo,0,3,0,7,in,4776526452,1.68777E+18,umam_s8,https://twitter.com/umam_s8/status/1687793686497939457,,,,,,,,,,,,,,,
Sat Aug 05 11:52:25 +0000 2023,1.68779E+18,@RagilSemar Malah capres nya ngakui suka....,0,1,0,1,in,1.60392E+18,1.68776E+18,MasMadYap,https://twitter.com/MasMadYap/status/1687793679002636289,,,,,,,,,,,,,,,
Sat Aug 05 11:52:14 +0000 2023,1.68779E+18,@narkosun Copras capres ....lihat nih harga telor naik lagi...kpn turun cot,0,0,0,1,in,1.61967E+18,1.68768E+18,FatihZakira,https://twitter.com/FatihZakira/status/1687793632752136193,,,,,,,,,,,,,,,
Sat Aug 05 11:50:57 +0000 2023,1.68779E+18,@HeangKadrun @FirzaHusain Goblok ANIES tuh relawan Jokowi Ahok.  Sebelum copras capres Jokowi JK,0,0,0,0,in,1.56177E+18,1.68738E+18,xpresswalang,https://twitter.com/xpresswalang/status/1687793311749472256,,,,,,,,,,,,,,,
Sat Aug 05 11:48:30 +0000 2023,1.68779E+18,@Hasbil_Lbs Yg lazim itu adlh mulai beres2 barang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:46:21 +0000 2023,1.68779E+18,@Dennysiregar7 Aku juga BUKAN fans PDIP,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:45:44 +0000 2023,1.68779E+18,@psi_id PSI pepet capres penculik aktivis,0,0,0,0,in,9.05382E+17,1.68777E+18,ckjenni_5,https://twitter.com/ckjenni_5/status/1687791998072475648,,,,,,,,,,,,,,,
Sat Aug 05 11:44:55 +0000 2023,1.68779E+18,Padahal sebelumnya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:43:55 +0000 2023,1.68779E+18,@Yurissa_Samosir @bos_sir @MuhiqR @NohCeukenohhh @Simanjunta9Nico @doelpaten @FajarHiday50462 @AtokBadar75777 @choymarkochoy @DE_Sapta5 @Dunianyasantai Capres Primadona,0,0,0,0,es,1.57313E+18,1.68762E+18,Moehamat22,https://twitter.com/Moehamat22/status/1687791540046114817,,,,,,,,,,,,,,,
Sat Aug 05 11:42:48 +0000 2023,1.68779E+18,@mandortambalban @prisdiminggo @NohCeukenohhh @__g_h_c_g_h_c__ @DE_Sapta5 @MuhiqR @Malika6027 @Hey_Maya1108 @NobowoNonowo @choymarkochoy @BSbukit 🤣🤣🤣🤣 si paling cinta budaya indonesia. Capres lu malah bangga2in K POP,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:42:47 +0000 2023,1.68779E+18,@bokulos_ Capres logistik paling menentukan,0,1,0,1,in,2385926900,1.68765E+18,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1687791253768056833,,,,,,,,,,,,,,,
Sat Aug 05 11:42:20 +0000 2023,1.68779E+18,@kompascom Kader Demokrat nih bos.. senggol dong.. 😀😀  Kader Demokrat sebenarnya banyak yg kena kasus.  Cuma beritanya agak tenggelam. Tertutup berita Capres dan berita lainnya,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:42:18 +0000 2023,1.68779E+18,@parttimerant gak ada bang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:40:58 +0000 2023,1.68779E+18,@Hasbil_Lbs Keliru bro,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:40:14 +0000 2023,1.68779E+18,@monstasaurs Capres sama cawapres mau kampanye,0,1,0,0,in,1.30002E+18,1.68778E+18,AuSuika,https://twitter.com/AuSuika/status/1687790611783614464,,,,,,,,,,,,,,,
Sat Aug 05 11:39:53 +0000 2023,1.68779E+18,@mukidioon3 Jgnkan yg marah² &amp  maki² ke rakyat diangkat jd menteri. Bahkan yg suka film porno aja dijadiin capres. Sdh sebegitu rendahnya standar moralitas negeri ini.,0,0,0,1,in,1118063408,1.68745E+18,rabbani_rasydan,https://twitter.com/rabbani_rasydan/status/1687790524282101762,,,,,,,,,,,,,,,
Sat Aug 05 11:39:30 +0000 2023,1.68779E+18,@Umar_Hasibuan__ Keknya oknum baperan sprti si  Romli cocoknya klo buat Parte sendiri-(an). Gausah gabung dg Parte manapun.  Soale,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:39:26 +0000 2023,1.68779E+18,@Trieszeguet @iamfearperson Jangan lupa .. 2004 Prabowo juga GAGAL di Bursa Capres Partai Golkar,0,0,0,1,in,1.52949E+18,1.68772E+18,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1687790411719561216,,,,,,,,,,,,,,,
Sat Aug 05 11:38:16 +0000 2023,1.68779E+18,Kozirama tolong fokus ke rk aja,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:38:06 +0000 2023,1.68779E+18,@VIVAcoid Betul pak.bukan capres yang di endorse sama bapak kan?,0,0,0,0,in,1.21142E+18,1.68708E+18,wongkitogalo197,https://twitter.com/wongkitogalo197/status/1687790076921884672,,,,,,,,,,,,,,,
Sat Aug 05 11:38:02 +0000 2023,1.68779E+18,@TeddGus Ga ada yg salah ted,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:37:53 +0000 2023,1.68779E+18,@ekky1995 Satu pengandaian: Seandainya pada Pemilu 2014 PT Pilpres didasarkan pada hasil Pileg 2009 (alih2 Pileg 2014),,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:35:47 +0000 2023,1.68779E+18,BERSAMA BESTOT KITA MENJADI CAPRES,0,1,0,0,in,1.26422E+18,1.68779E+18,influandja,https://twitter.com/influandja/status/1687789494874075136,,,,,,,,,,,,,,,
Sat Aug 05 11:35:20 +0000 2023,1.68779E+18,"@jansen_jsp @aniesbaswedan @AgusYudhoyono Markibul mari kita ngibul..cocok sih jd capres dan cawapres..sm muka badak""",0,1,0,0,in,1.654E+18,1.68772E+18,Brahma323241536,https://twitter.com/Brahma323241536/status/1687789379706855424,,,,,,,,,,,,,,,
Sat Aug 05 11:35:18 +0000 2023,1.68779E+18,#MisteriPemiluCurang2019  Capres Anies Rasyid Baswedan? tnp kampanye? insyaa Allah menang,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:35:12 +0000 2023,1.68779E+18,@Mdy_Asmara1701 Cocok banget @aniesbaswedan jadi jurkam partai saja,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:34:49 +0000 2023,1.68779E+18,@alisyarief 1.gibran tidak di calonkan atau di daftarkan jadi cawapres dari capres manapun.  2.hilirisasi tidak di berikan ke siapa,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:34:25 +0000 2023,1.68779E+18,@rentfess Kenapa posenya kayak capres?,0,0,0,0,in,1.68123E+18,1.68778E+18,darararapa,https://twitter.com/darararapa/status/1687789148680458241,,,,,,,,,,,,,,,
Sat Aug 05 11:34:13 +0000 2023,1.68779E+18,12 Survei Terbaru Capres 2024: Anies Vs Ganjar Vs Prabowo - CNBC Indonesia #Prabowo #PrabowoUnggul https://t.co/c7Px6wI1Cb,0,0,0,0,in,1.11093E+18,1.68779E+18,fathw25,https://twitter.com/fathw25/status/1687789098277408768,,,,,,,,,,,,,,,
Sat Aug 05 11:32:07 +0000 2023,1.68779E+18,@hendriropingi Ini lagi ga bahas capres 2024 sih 🙃,0,1,0,0,in,470871088,1.68778E+18,c1410yu,https://twitter.com/c1410yu/status/1687788572248805376,,,,,,,,,,,,,,,
Sat Aug 05 11:29:07 +0000 2023,1.68779E+18,Projo bakal dukung Prabowo Capres 2024,,,,,,,,,,,,,,,,,,,,,,,,
Sat Aug 05 11:28:45 +0000 2023,1.68779E+18,@Miduk17 @ulinyusron @Dennysiregar7 @adearmando61 @gujt @ekokuntadhi1 beruntung lah capres yg tidak di dukung Jkw,0,0,1,1,in,1.48214E+18,1.68768E+18,AnwarSholikin5,https://twitter.com/AnwarSholikin5/status/1687787721602060288,,,,,,,,,,,,,,,
